"","site","product","lon","lat","event_no","index_start","index_peak","index_end","duration","date_start","date_peak","date_end","intensity_mean","intensity_max","intensity_var","intensity_cumulative","intensity_mean_relThresh","intensity_max_relThresh","intensity_var_relThresh","intensity_cumulative_relThresh","intensity_mean_abs","intensity_max_abs","intensity_var_abs","intensity_cumulative_abs","rate_onset","rate_decline"
"292","Saldanha Bay","OISST",16.375,-33.375,157,8055,8058,8058,4,2011-01-20,2011-01-23,2011-01-23,-0.8646,-1.0683,0.1899,-3.4585,-0.3059,-0.5076,0.1883,-1.2235,19.53,19.36,0.161,78.12,-0.1909,-0.188
"293","Saldanha Bay","OISST",16.375,-33.375,158,8062,8069,8069,8,2011-01-27,2011-02-03,2011-02-03,-1.5339,-2.0893,0.3287,-12.2715,-0.9644,-1.5226,0.3296,-7.7154,19.04,18.53,0.3086,152.32,-0.1386,-0.4119
"294","Saldanha Bay","OISST",16.375,-33.375,159,8083,8085,8086,4,2011-02-17,2011-02-19,2011-02-20,-0.7217,-0.8832,0.1216,-2.8867,-0.1835,-0.3434,0.1209,-0.7338,19.9525,19.79,0.1218,79.81,-0.2438,-0.2294
"295","Saldanha Bay","OISST",16.375,-33.375,160,8165,8168,8170,6,2011-05-10,2011-05-13,2011-05-15,-0.6382,-0.8274,0.1322,-3.829,-0.2144,-0.4053,0.1302,-1.2865,17.695,17.49,0.1311,106.17,-0.1079,-0.1876
"296","Saldanha Bay","OISST",16.375,-33.375,161,8194,8194,8199,6,2011-06-08,2011-06-08,2011-06-13,-1.1415,-1.5487,0.3687,-6.8493,-0.6686,-1.0858,0.3757,-4.0115,16.155,15.83,0.3107,96.93,0.1147,-0.2231
"297","Saldanha Bay","OISST",16.375,-33.375,162,8304,8311,8315,12,2011-09-26,2011-10-03,2011-10-07,-0.73,-0.9531,0.1706,-8.7594,-0.2759,-0.4871,0.1825,-3.3108,15.7358,15.53,0.1962,188.83,-0.0461,-0.0908
"298","Saldanha Bay","OISST",16.375,-33.375,163,8348,8351,8352,5,2011-11-09,2011-11-12,2011-11-13,-0.7893,-0.8578,0.0778,-3.9467,-0.3018,-0.3727,0.0735,-1.509,16.882,16.78,0.0661,84.41,-0.1108,-0.0565
"299","Saldanha Bay","OISST",16.375,-33.375,164,8510,8512,8512,3,2012-04-19,2012-04-21,2012-04-21,-0.9636,-1.0546,0.1155,-2.8907,-0.4242,-0.5224,0.117,-1.2727,18.1,17.97,0.13,54.3,-0.1012,0.0313
"300","Saldanha Bay","OISST",16.375,-33.375,165,8516,8516,8520,5,2012-04-25,2012-04-25,2012-04-29,-0.9205,-1.162,0.196,-4.6024,-0.4251,-0.6548,0.1869,-2.1256,17.882,17.71,0.1448,89.41,-0.0226,-0.1071
"301","Saldanha Bay","OISST",16.375,-33.375,166,8535,8540,8542,8,2012-05-14,2012-05-19,2012-05-21,-0.8958,-1.2691,0.2718,-7.1665,-0.4861,-0.8623,0.2755,-3.8884,17.2662,16.84,0.2862,138.13,-0.1469,-0.342
"302","Saldanha Bay","OISST",16.375,-33.375,167,8643,8644,8649,7,2012-08-30,2012-08-31,2012-09-05,-0.8679,-1.0858,0.1422,-6.0753,-0.3316,-0.535,0.1345,-2.3211,15.2657,15.03,0.1547,106.86,-0.2257,-0.1037
"303","Saldanha Bay","OISST",16.375,-33.375,168,8653,8657,8657,5,2012-09-09,2012-09-13,2012-09-13,-0.733,-0.8103,0.064,-3.6649,-0.2482,-0.3395,0.0685,-1.2409,15.48,15.42,0.0612,77.4,-0.0754,-0.3915
"304","Saldanha Bay","OISST",16.375,-33.375,169,8681,8682,8684,4,2012-10-07,2012-10-08,2012-10-10,-0.7305,-0.8541,0.0845,-2.922,-0.2305,-0.3552,0.0848,-0.9218,15.845,15.71,0.0943,63.38,-0.2624,-0.1197
"305","Saldanha Bay","OISST",16.375,-33.375,170,8692,8693,8695,4,2012-10-18,2012-10-19,2012-10-21,-0.6939,-0.8485,0.1166,-2.7755,-0.1879,-0.3421,0.1164,-0.7517,16.18,16.01,0.1294,64.72,-0.2441,-0.137
"306","Saldanha Bay","OISST",16.375,-33.375,171,8735,8738,8738,4,2012-11-30,2012-12-03,2012-12-03,-0.8452,-0.9763,0.0892,-3.3809,-0.1769,-0.3013,0.0839,-0.7078,17.7125,17.66,0.0427,70.85,-0.0876,0.1029
"307","Sea Point","OISST",18.375,-33.875,98,6768,6772,6775,8,2011-01-19,2011-01-23,2011-01-26,-5.4421,-6.0737,0.7607,-43.5371,-4.5997,-5.2195,0.7228,-36.7976,12.24,11.61,0.7476,97.92,-0.4987,0.0094
"308","Sea Point","OISST",18.375,-33.875,99,6796,6800,6802,7,2011-02-16,2011-02-20,2011-02-22,-3.6748,-4.1688,0.7927,-25.7233,-2.5057,-3.0029,0.7946,-17.5397,13.9729,13.47,0.8055,97.81,-0.6747,-0.2066
"309","Sea Point","OISST",18.375,-33.875,100,6806,6811,6812,7,2011-02-26,2011-03-03,2011-03-04,-1.8986,-4.0077,1.2603,-13.2904,-0.6852,-2.7763,1.2474,-4.7964,15.46,13.26,1.3308,108.22,-0.4033,-1.4373
"310","Sea Point","OISST",18.375,-33.875,101,6817,6819,6820,4,2011-03-09,2011-03-11,2011-03-12,-2.3624,-2.7006,0.344,-9.4497,-1.1513,-1.4929,0.3388,-4.605,14.6725,14.32,0.3271,58.69,-0.1514,-0.8313
"311","Sea Point","OISST",18.375,-33.875,102,6833,6833,6835,3,2011-03-25,2011-03-25,2011-03-27,-1.2286,-1.5405,0.2796,-3.6858,-0.2124,-0.5024,0.2586,-0.6372,15.2067,14.94,0.2363,45.62,-0.7735,-0.3084
"312","Sea Point","OISST",18.375,-33.875,103,7080,7086,7091,12,2011-11-27,2011-12-03,2011-12-08,-2.5839,-3.4492,0.7126,-31.0073,-1.5206,-2.3761,0.7446,-18.2468,13.8142,12.9,0.7984,165.77,-0.1415,-0.2905
"313","Sea Point","OISST",18.375,-33.875,104,7095,7097,7098,4,2011-12-12,2011-12-14,2011-12-15,-1.7876,-2.7356,0.7357,-7.1502,-0.6534,-1.6037,0.7409,-2.6137,15.025,14.1,0.6994,60.1,-0.5106,-0.9902
"314","Sea Point","OISST",18.375,-33.875,105,7136,7137,7138,3,2012-01-22,2012-01-23,2012-01-24,-1.2572,-1.6437,0.3699,-3.7717,-0.4028,-0.7895,0.3628,-1.2084,16.4267,16.04,0.3669,49.28,-0.7306,-0.4349
"315","Sea Point","OISST",18.375,-33.875,106,7147,7148,7149,3,2012-02-02,2012-02-03,2012-02-04,-3.3067,-3.9807,0.8097,-9.9202,-2.2989,-2.9734,0.8004,-6.8968,14.4633,13.79,0.8085,43.39,-1.2328,-0.6205
"316","Sea Point","OISST",18.375,-33.875,107,7284,7284,7287,4,2012-06-18,2012-06-18,2012-06-21,-1.599,-1.648,0.0373,-6.396,-0.9949,-1.0365,0.0342,-3.9797,13.355,13.33,0.0311,53.42,0.3559,0.0172
"317","Sea Point","OISST",18.375,-33.875,108,7332,7334,7343,12,2012-08-05,2012-08-07,2012-08-16,-1.461,-1.6646,0.2095,-17.5323,-0.9519,-1.1381,0.2025,-11.4228,13.0267,12.79,0.2227,156.32,-0.2098,-0.0798
"318","Sea Point","OISST",18.375,-33.875,109,7403,7408,7419,17,2012-10-15,2012-10-20,2012-10-31,-1.4879,-2.5284,0.4215,-25.2948,-1.0046,-2.0534,0.4226,-17.0785,13.7559,12.63,0.4558,233.85,-0.3608,-0.0994
"319","Sea Point","OISST",18.375,-33.875,110,7426,7428,7434,9,2012-11-07,2012-11-09,2012-11-15,-1.0739,-1.6295,0.3275,-9.665,-0.4435,-1.0358,0.3609,-3.9916,14.7667,14.15,0.3896,132.9,-0.4514,-0.1431
"320","Sea Point","OISST",18.375,-33.875,111,7452,7460,7463,12,2012-12-03,2012-12-11,2012-12-14,-2.3147,-3.5365,0.6397,-27.7762,-1.1952,-2.3911,0.6313,-14.3429,14.29,13.16,0.626,171.48,-0.2403,-0.659
"321","Sea Point","OISST",17.875,-33.875,111,6768,6771,6775,8,2011-01-19,2011-01-22,2011-01-26,-4.5797,-5.5798,0.7885,-36.6372,-3.759,-4.7621,0.7882,-30.0717,14.1137,13.11,0.7909,112.91,-0.5778,-0.4126
"322","Sea Point","OISST",17.875,-33.875,112,6792,6797,6802,11,2011-02-12,2011-02-17,2011-02-22,-2.6152,-4.6104,1.2767,-28.7669,-1.5571,-3.5508,1.2727,-17.1285,16.02,14.03,1.2835,176.22,-0.5056,-0.5822
"323","Sea Point","OISST",17.875,-33.875,113,6810,6811,6813,4,2011-03-02,2011-03-03,2011-03-05,-2.1918,-3.305,1.0387,-8.7671,-1.015,-2.1287,1.0402,-4.06,16.11,15.01,1.0202,64.44,-1.5768,-1.0623
"324","Sea Point","OISST",17.875,-33.875,114,6817,6819,6825,9,2011-03-09,2011-03-11,2011-03-17,-2.2711,-3.3745,0.8089,-20.4399,-1.1075,-2.1995,0.8027,-9.9679,15.7722,14.73,0.7732,141.95,-0.351,-0.2566
"325","Sea Point","OISST",17.875,-33.875,115,6845,6847,6847,3,2011-04-06,2011-04-08,2011-04-08,-2.0819,-2.4595,0.5471,-6.2458,-1.1469,-1.5285,0.5509,-3.4407,14.96,14.54,0.5864,44.88,-0.5614,-0.4318
"326","Sea Point","OISST",17.875,-33.875,116,7080,7085,7087,8,2011-11-27,2011-12-02,2011-12-04,-1.6613,-2.2934,0.4888,-13.2902,-0.7319,-1.3413,0.4736,-5.8548,15.6463,15.06,0.4612,125.17,-0.2889,-0.5549
"327","Sea Point","OISST",17.875,-33.875,117,7137,7138,7139,3,2012-01-23,2012-01-24,2012-01-25,-1.5282,-1.5778,0.0738,-4.5847,-0.6885,-0.7377,0.0656,-2.0654,17.17,17.12,0.07,51.51,-0.6408,-0.2074
"328","Sea Point","OISST",17.875,-33.875,118,7147,7148,7149,3,2012-02-02,2012-02-03,2012-02-04,-2.9378,-3.5984,0.5912,-8.8133,-1.9958,-2.6561,0.588,-5.9875,15.8,15.14,0.5909,47.4,-0.9004,-0.9759
"329","Sea Point","OISST",17.875,-33.875,119,7203,7205,7205,3,2012-03-29,2012-03-31,2012-03-31,-1.8484,-2.1626,0.4758,-5.5453,-0.8651,-1.1885,0.4844,-2.5954,15.5233,15.17,0.5116,46.57,-0.4007,-0.0492
"330","Sea Point","OISST",17.875,-33.875,120,7285,7287,7287,3,2012-06-19,2012-06-21,2012-06-21,-0.6772,-0.7504,0.1183,-2.0317,-0.1579,-0.229,0.1165,-0.4738,15.3233,15.23,0.1365,45.97,-0.1198,0.1698
"331","Sea Point","OISST",17.875,-33.875,121,7332,7334,7339,8,2012-08-05,2012-08-07,2012-08-12,-1.0417,-1.5464,0.3544,-8.3334,-0.5819,-1.0871,0.3546,-4.6556,14.3313,13.82,0.3604,114.65,-0.2941,-0.2041
"332","Sea Point","OISST",17.875,-33.875,122,7403,7407,7419,17,2012-10-15,2012-10-19,2012-10-31,-1.0738,-1.7329,0.3681,-18.255,-0.5941,-1.2527,0.367,-10.0997,14.9429,14.16,0.427,254.03,-0.2881,-0.0435
"333","Sea Point","OISST",17.875,-33.875,123,7426,7427,7430,5,2012-11-07,2012-11-08,2012-11-11,-0.8543,-1.1665,0.2689,-4.2715,-0.2779,-0.6023,0.2749,-1.3894,15.762,15.41,0.292,78.81,-0.5105,-0.1763
"334","Sea Point","OISST",17.875,-33.875,124,7452,7460,7467,16,2012-12-03,2012-12-11,2012-12-18,-2.2239,-3.2366,0.562,-35.5826,-1.2152,-2.2073,0.5601,-19.4434,15.4462,14.44,0.5957,247.14,-0.2649,-0.1129
"335","Sea Point","OISST",17.875,-33.875,125,7480,7482,7491,12,2012-12-31,2013-01-02,2013-01-11,-1.339,-2.6786,0.741,-16.0684,-0.5667,-1.8711,0.7189,-6.8008,17.235,15.84,0.7778,206.82,-0.8499,-0.1441
"336","Sea Point","OISST",16.875,-33.375,118,6768,6772,6775,8,2011-01-19,2011-01-23,2011-01-26,-1.8396,-2.5305,0.4852,-14.7167,-1.2572,-1.9468,0.484,-10.0573,18.4213,17.74,0.4756,147.37,-0.3759,-0.3397
"337","Sea Point","OISST",16.875,-33.375,119,7051,7053,7053,3,2011-10-29,2011-10-31,2011-10-31,-0.6555,-0.7677,0.1155,-1.9665,-0.1797,-0.2935,0.117,-0.539,16.5867,16.51,0.0802,49.76,-0.0932,-0.2037
"338","Sea Point","OISST",16.875,-33.375,120,7066,7066,7068,3,2011-11-13,2011-11-13,2011-11-15,-0.755,-0.8179,0.0749,-2.2649,-0.2558,-0.329,0.0852,-0.7674,17.04,16.94,0.1114,51.12,-0.0469,-0.1108
"339","Sea Point","OISST",16.875,-33.375,121,7157,7158,7159,3,2012-02-12,2012-02-13,2012-02-14,-0.6434,-0.8168,0.1763,-1.9302,-0.0777,-0.2516,0.1806,-0.2332,19.7633,19.59,0.175,59.29,-0.1179,-0.1593
"340","Sea Point","OISST",16.875,-33.375,122,7308,7310,7310,3,2012-07-12,2012-07-14,2012-07-14,-0.719,-0.7313,0.0176,-2.1569,-0.1713,-0.1868,0.0183,-0.5139,15.74,15.71,0.0265,47.22,-0.0541,0.013
"341","Sea Point","OISST",16.875,-33.375,123,7406,7408,7409,4,2012-10-18,2012-10-20,2012-10-21,-0.6234,-0.7205,0.1072,-2.4934,-0.1168,-0.2145,0.1068,-0.467,16.2825,16.18,0.1162,65.13,-0.1092,-0.207
"342","Sea Point","OISST",16.875,-33.375,124,7452,7453,7454,3,2012-12-03,2012-12-04,2012-12-05,-1.0698,-1.2096,0.1951,-3.2094,-0.4064,-0.5456,0.1987,-1.2192,17.54,17.4,0.2339,52.62,-0.1399,-0.3358
"343","Lamberts Bay","OISST",18.125,-32.125,125,8324,8326,8326,3,2013-01-09,2013-01-11,2013-01-11,-1.6976,-2.0182,0.2792,-5.0929,-0.986,-1.3094,0.2815,-2.9581,15,14.68,0.2787,45,-0.1727,-0.0393
"344","Lamberts Bay","OISST",18.125,-32.125,126,8337,8341,8341,5,2013-01-22,2013-01-26,2013-01-26,-2.5735,-2.9345,0.3788,-12.8677,-1.9177,-2.2765,0.378,-9.5884,14.124,13.78,0.3676,70.62,-0.2226,0.6128
"345","Lamberts Bay","OISST",18.125,-32.125,127,8345,8345,8347,3,2013-01-30,2013-01-30,2013-02-01,-4.22,-4.3921,0.1707,-12.6599,-3.5412,-3.72,0.1773,-10.6236,12.5667,12.38,0.185,37.7,0.1046,-0.1622
"346","Lamberts Bay","OISST",18.125,-32.125,128,8351,8351,8358,8,2013-02-05,2013-02-05,2013-02-12,-2.3061,-3.5747,1.013,-18.4487,-1.5949,-2.8684,1.0123,-12.759,14.54,13.26,1.0187,116.32,0.0438,-0.37
"347","Lamberts Bay","OISST",18.125,-32.125,129,8367,8373,8373,7,2013-02-21,2013-02-27,2013-02-27,-1.465,-1.7377,0.1248,-10.255,-0.6406,-0.871,0.1089,-4.4839,15.3529,15.02,0.1536,107.47,-0.1056,0.1939
"348","Lamberts Bay","OISST",18.125,-32.125,130,8377,8377,8385,9,2013-03-03,2013-03-03,2013-03-11,-1.6024,-2.0116,0.2833,-14.4217,-0.6673,-1.0919,0.2833,-6.0053,14.92,14.56,0.3135,134.28,0.0672,-0.1065
"349","Lamberts Bay","OISST",18.125,-32.125,131,8415,8422,8422,8,2013-04-10,2013-04-17,2013-04-17,-0.7322,-1.3298,0.3495,-5.8574,-0.0614,-0.6716,0.3487,-0.4909,14.5887,13.85,0.3616,116.71,-0.0956,-0.1486
"350","Lamberts Bay","OISST",18.125,-32.125,132,8476,8480,8480,5,2013-06-10,2013-06-14,2013-06-14,-0.6183,-0.8955,0.2415,-3.0914,-0.1139,-0.3834,0.2373,-0.5693,13.31,12.99,0.2671,66.55,-0.0574,-0.2607
"351","Lamberts Bay","OISST",18.125,-32.125,133,8502,8504,8504,3,2013-07-06,2013-07-08,2013-07-08,-0.8293,-0.8749,0.0659,-2.4878,-0.3369,-0.3873,0.0704,-1.0106,12.67,12.61,0.0794,38.01,-0.1376,-0.6737
"352","Lamberts Bay","OISST",18.125,-32.125,134,8534,8538,8540,7,2013-08-07,2013-08-11,2013-08-13,-0.6446,-0.7322,0.0695,-4.5122,-0.1442,-0.2276,0.066,-1.0092,12.8657,12.79,0.058,90.06,-0.0753,-0.0742
"353","Lamberts Bay","OISST",18.125,-32.125,135,8555,8557,8558,4,2013-08-28,2013-08-30,2013-08-31,-0.5994,-0.7738,0.1551,-2.3975,-0.1863,-0.3621,0.1538,-0.7454,13.2725,13.11,0.1646,53.09,-0.1518,-0.3154
"354","Lamberts Bay","OISST",18.125,-32.125,136,8573,8574,8576,4,2013-09-15,2013-09-16,2013-09-18,-0.5906,-0.8726,0.4285,-2.3624,-0.2188,-0.5052,0.4359,-0.8753,13.68,13.39,0.4437,54.72,-0.0278,-0.2858
"355","Lamberts Bay","OISST",18.125,-32.125,137,8593,8595,8596,4,2013-10-05,2013-10-07,2013-10-08,-1.1417,-1.4791,0.352,-4.5666,-0.6209,-0.9553,0.3465,-2.4835,13.3325,13,0.3427,53.33,-0.4364,-0.2366
"356","Lamberts Bay","OISST",18.125,-32.125,138,8601,8609,8614,14,2013-10-13,2013-10-21,2013-10-26,-2.4938,-3.4462,0.6806,-34.9134,-1.9342,-2.8855,0.6789,-27.0788,12.2157,11.29,0.6962,171.02,-0.2005,-0.6182
"357","Lamberts Bay","OISST",18.125,-32.125,139,8652,8655,8657,6,2013-12-03,2013-12-06,2013-12-08,-1.7379,-2.5646,0.5721,-10.4275,-0.8928,-1.7227,0.5745,-5.3569,14.1517,13.34,0.567,84.91,-0.2794,-0.8161
"358","Lamberts Bay","OISST",18.125,-32.125,140,8677,8678,8680,4,2013-12-28,2013-12-29,2013-12-31,-1.3795,-1.6785,0.2064,-5.5179,-0.5764,-0.8705,0.2031,-2.3058,15.3,15,0.207,61.2,-0.4893,-0.1975
"359","Lamberts Bay","OISST",18.125,-32.125,141,8698,8701,8701,4,2014-01-18,2014-01-21,2014-01-21,-1.2174,-1.3015,0.0893,-4.8696,-0.5531,-0.644,0.0951,-2.2122,15.465,15.38,0.0911,61.86,-0.1412,-2.0471
"360","Lamberts Bay","OISST",18.125,-32.125,142,8732,8733,8735,4,2014-02-21,2014-02-22,2014-02-24,-1.6051,-1.9631,0.2475,-6.4202,-0.8022,-1.1674,0.2558,-3.209,15.24,14.89,0.2396,60.96,-0.6614,-0.3415
"361","Lamberts Bay","OISST",18.125,-32.125,143,8750,8751,8752,3,2014-03-11,2014-03-12,2014-03-13,-3.298,-3.5583,0.3627,-9.894,-2.3644,-2.6245,0.3669,-7.0933,13.1,12.84,0.3831,39.3,-0.7214,-0.2301
"362","Lamberts Bay","OISST",18.125,-32.125,144,8761,8761,8765,5,2014-03-22,2014-03-22,2014-03-26,-1.6186,-2.0888,0.4016,-8.0929,-0.7712,-1.2282,0.3916,-3.856,14.382,13.98,0.3492,71.91,-0.0944,-0.2633
"363","Lamberts Bay","OISST",18.125,-32.125,145,8794,8797,8797,4,2014-04-24,2014-04-27,2014-04-27,-0.9186,-1.2696,0.2343,-3.6744,-0.2961,-0.6582,0.2417,-1.1843,13.9725,13.58,0.2627,55.89,-0.1458,-0.056
"364","Lamberts Bay","OISST",18.125,-32.125,146,8806,8809,8811,6,2014-05-06,2014-05-09,2014-05-11,-1.0098,-1.3351,0.2564,-6.0585,-0.4594,-0.7873,0.253,-2.7564,13.6133,13.28,0.2455,81.68,-0.0373,-0.3844
"365","Lamberts Bay","OISST",18.125,-32.125,147,8830,8831,8832,3,2014-05-30,2014-05-31,2014-06-01,-0.6288,-0.7387,0.1034,-1.8865,-0.1561,-0.2663,0.1035,-0.4683,13.57,13.46,0.1153,40.71,0.0316,-0.1477
"366","Lamberts Bay","OISST",18.125,-32.125,148,9036,9036,9038,3,2014-12-22,2014-12-22,2014-12-24,-1.7829,-2.1719,0.3396,-5.3486,-0.9213,-1.3003,0.3304,-2.7638,14.8067,14.39,0.365,44.42,0.0771,-0.3262
"367","Lamberts Bay","OISST",17.625,-32.125,134,8324,8326,8326,3,2013-01-09,2013-01-11,2013-01-11,-0.8565,-1.1987,0.309,-2.5696,-0.1371,-0.4769,0.3068,-0.4112,16.0567,15.71,0.3134,48.17,-0.2236,0.1563
"368","Lamberts Bay","OISST",17.625,-32.125,135,8337,8341,8341,5,2013-01-22,2013-01-26,2013-01-26,-1.8439,-2.0139,0.1379,-9.2193,-1.1085,-1.2777,0.1378,-5.5427,15.05,14.9,0.1336,75.25,-0.0186,0.6439
"369","Lamberts Bay","OISST",17.625,-32.125,136,8345,8345,8347,3,2013-01-30,2013-01-30,2013-02-01,-3.1626,-3.3762,0.2136,-9.4879,-2.4084,-2.6271,0.2187,-7.2253,13.83,13.6,0.23,41.49,0.2534,-0.226
"370","Lamberts Bay","OISST",17.625,-32.125,137,8351,8351,8356,6,2013-02-05,2013-02-05,2013-02-10,-2.4928,-3.5561,0.9327,-14.9567,-1.7366,-2.7937,0.928,-10.4195,14.5867,13.5,0.9491,87.52,-0.1199,-0.5027
"371","Lamberts Bay","OISST",17.625,-32.125,138,8415,8418,8419,5,2013-04-10,2013-04-13,2013-04-14,-1.0869,-1.2672,0.2139,-5.4347,-0.3638,-0.5474,0.2112,-1.8188,14.42,14.2,0.1985,72.1,-0.119,-0.7008
"372","Lamberts Bay","OISST",17.625,-32.125,139,8476,8479,8480,5,2013-06-10,2013-06-13,2013-06-14,-1.072,-1.209,0.1384,-5.36,-0.4121,-0.5463,0.1395,-2.0607,13.258,13.11,0.1375,66.29,-0.0048,-0.1161
"373","Lamberts Bay","OISST",17.625,-32.125,140,8502,8502,8504,3,2013-07-06,2013-07-06,2013-07-08,-0.9405,-0.9829,0.061,-2.8214,-0.3109,-0.3469,0.0609,-0.9326,13.13,13.09,0.0608,39.39,-0.2976,-0.1224
"374","Lamberts Bay","OISST",17.625,-32.125,141,8534,8535,8538,5,2013-08-07,2013-08-08,2013-08-11,-0.6443,-0.694,0.0543,-3.2216,-0.1008,-0.1552,0.0577,-0.5038,13.482,13.41,0.0709,67.41,-0.1486,-0.0433
"375","Lamberts Bay","OISST",17.625,-32.125,142,8604,8609,8613,10,2013-10-16,2013-10-21,2013-10-25,-1.1222,-2.1643,0.6827,-11.2222,-0.5725,-1.6123,0.6775,-5.725,14.057,13.02,0.6601,140.57,-0.3086,-0.4322
"376","Lamberts Bay","OISST",17.625,-32.125,143,8654,8655,8657,4,2013-12-05,2013-12-06,2013-12-08,-1.3912,-1.7259,0.4375,-5.5648,-0.6375,-0.974,0.4405,-2.5499,14.7725,14.39,0.4784,59.09,-0.3902,-0.5651
"377","Lamberts Bay","OISST",17.625,-32.125,144,8677,8678,8680,4,2013-12-28,2013-12-29,2013-12-31,-1.4347,-1.9269,0.3391,-5.739,-0.7016,-1.1906,0.3356,-2.8063,15.475,14.98,0.3428,61.9,-0.6461,-0.3581
"378","Lamberts Bay","OISST",17.625,-32.125,145,8733,8734,8735,3,2014-02-22,2014-02-23,2014-02-24,-1.702,-1.7862,0.1217,-5.1061,-0.8838,-0.9681,0.1143,-2.6515,15.3933,15.31,0.1358,46.18,-0.4547,-0.3696
"379","Lamberts Bay","OISST",17.625,-32.125,146,8750,8751,8752,3,2014-03-11,2014-03-12,2014-03-13,-3.2248,-3.4818,0.4343,-9.6743,-2.3133,-2.5702,0.4382,-6.94,13.4167,13.14,0.462,40.25,-0.6789,-0.0663
"380","Lamberts Bay","OISST",17.625,-32.125,147,9016,9019,9020,5,2014-12-02,2014-12-05,2014-12-06,-1.1735,-1.3651,0.1345,-5.8676,-0.4219,-0.614,0.1349,-2.1096,14.914,14.75,0.1405,74.57,-0.2218,-0.555
"381","Lamberts Bay","OISST",16.625,-32.375,133,8345,8347,8347,3,2013-01-30,2013-02-01,2013-02-01,-2.232,-2.3975,0.1805,-6.6961,-1.4939,-1.6518,0.1724,-4.4816,16.7467,16.59,0.1716,50.24,-0.1073,0.5466
"382","Lamberts Bay","OISST",16.625,-32.375,134,8351,8351,8362,12,2013-02-05,2013-02-05,2013-02-16,-2.2954,-3.9363,1.0627,-27.5447,-1.5422,-3.1797,1.0578,-18.5063,16.725,15.07,1.0706,200.7,0.0971,-0.2085
"383","Lamberts Bay","OISST",16.625,-32.375,135,8476,8476,8480,5,2013-06-10,2013-06-10,2013-06-14,-0.8446,-0.9781,0.0879,-4.2229,-0.3518,-0.4966,0.0911,-1.7588,15.864,15.78,0.0826,79.32,0.1737,-0.0606
"384","Lamberts Bay","OISST",16.625,-32.375,136,8534,8534,8536,3,2013-08-07,2013-08-07,2013-08-09,-0.513,-0.6464,0.1235,-1.5389,-0.1164,-0.2513,0.1247,-0.3492,15.1867,15.05,0.1266,45.56,-0.7632,-0.099
"385","Lamberts Bay","OISST",16.625,-32.375,137,8608,8609,8612,5,2013-10-20,2013-10-21,2013-10-24,-0.7197,-0.8435,0.0995,-3.5986,-0.2478,-0.3724,0.1009,-1.2389,15.87,15.72,0.1364,79.35,-0.1675,-0.0965
"386","Lamberts Bay","OISST",16.625,-32.375,138,8654,8656,8656,3,2013-12-05,2013-12-07,2013-12-07,-0.986,-1.1405,0.2036,-2.9579,-0.3218,-0.4698,0.1977,-0.9653,17.0167,16.9,0.1686,51.05,-0.2934,-0.481
"387","Lamberts Bay","OISST",16.625,-32.375,139,8742,8743,8745,4,2014-03-03,2014-03-04,2014-03-06,-1.6786,-1.9537,0.3019,-6.7145,-0.8673,-1.1432,0.3018,-3.4692,17.09,16.82,0.3047,68.36,-0.649,-0.2207
"388","Lamberts Bay","OISST",16.625,-32.375,140,8750,8752,8752,3,2014-03-11,2014-03-13,2014-03-13,-2.7533,-2.9555,0.1761,-8.2598,-1.947,-2.1523,0.1789,-5.841,15.8967,15.67,0.1986,47.69,-0.1127,-0.0565
"389","Lamberts Bay","OISST",16.625,-32.375,141,8998,9004,9004,7,2014-11-14,2014-11-20,2014-11-20,-1.287,-1.894,0.4351,-9.0087,-0.7119,-1.2981,0.4195,-4.9832,16.0914,15.58,0.3692,112.64,-0.2579,-0.2487
"390","Port Nolloth","OISST",16.875,-29.375,107,8804,8805,8806,3,2013-02-07,2013-02-08,2013-02-09,-1.6252,-1.8429,0.2143,-4.8757,-0.8519,-1.0702,0.2144,-2.5558,15.0167,14.8,0.2103,45.05,-0.1187,-0.6128
"391","Port Nolloth","OISST",16.875,-29.375,108,8818,8820,8820,3,2013-02-21,2013-02-23,2013-02-23,-1.7974,-2.5553,0.7301,-5.3922,-0.9105,-1.6556,0.7172,-2.7314,14.56,13.77,0.7618,43.68,-0.6929,0.4351
"392","Port Nolloth","OISST",16.875,-29.375,109,8857,8857,8859,3,2013-04-01,2013-04-01,2013-04-03,-1.4539,-1.5476,0.1294,-4.3617,-0.6384,-0.7271,0.1247,-1.9153,13.7133,13.65,0.1012,41.14,-0.0713,-0.2151
"393","Port Nolloth","OISST",16.875,-29.375,110,9015,9021,9024,10,2013-09-06,2013-09-12,2013-09-15,-1.0838,-1.8173,0.4783,-10.838,-0.5995,-1.336,0.4806,-5.9947,12.089,11.38,0.4548,120.89,-0.191,-0.3706
"394","Port Nolloth","OISST",16.875,-29.375,111,9053,9054,9056,4,2013-10-14,2013-10-15,2013-10-17,-2.677,-3.0557,0.3044,-10.7079,-2.1575,-2.5363,0.3042,-8.63,11.245,10.85,0.3329,44.98,-0.3253,-0.2115
"395","Port Nolloth","OISST",16.875,-29.375,112,9060,9063,9066,7,2013-10-21,2013-10-24,2013-10-27,-2.1826,-2.6515,0.3297,-15.2783,-1.6609,-2.1329,0.3345,-11.6263,12.0414,11.57,0.3659,84.29,-0.2238,-0.5173
